cena klienta,km ³adowne,czas,data 1 za³adunku,data ost roz³adunku,wsp za³,wsp za³,wsp roz³ad,wsp roz³ad,,wylkm,roznicakm,%
950,549,0.791666667,14/09/24 15:00,14/09/25 10:00,50.05000000,6.76670000,46.2023,5.029,,446,103,81.23861566
700,292,1,14/09/25 13:00,14/09/26 13:00,46.03260000,5.29050000,44.0333,4.35,,234,58,80.1369863
400,553,0.083333333,14/09/29 6:00,14/09/29 8:00,44.08330000,5.40000000,45.513,9.2613,,343,210,62.02531646
1340,776,1,14/09/30 8:00,14/10/01 8:00,45.68510000,8.95860000,48.604,2.4701,,588,188,75.77319588
1430,1147,2.083333333,14/08/26 13:00,14/08/28 15:00,52.49840000,8.01320000,48.2969,0.1553,,726,421,63.29555362
1150,957,3.791666667,14/08/28 17:00,14/09/01 12:00,47.02270000,-1.35750000,43.8407,5.0954,,615,342,64.26332288
900,1095,1.833333333,14/09/02 12:00,14/09/04 8:00,43.83960000,4.81270000,48.492,11.6534,,737,358,67.30593607
850,801,1.083333333,14/09/04 10:00,14/09/05 12:00,48.45000000,12.98330000,45.4892,7.4039,,536,265,66.91635456
1380,940,3.791666667,14/09/05 17:00,14/09/09 12:00,45.66590000,8.52420000,49.7453,0.9552,,725,215,77.12765957
880,717,1.041666667,14/09/09 11:00,14/09/10 12:00,49.57790000,1.10470000,45.6602,6.1207,,575,142,80.19525802
480,542,1.083333333,14/09/11 8:00,14/09/12 10:00,46.12030000,6.68770000,49.0052,4.2592,,368,174,67.89667897
420,438,3,14/09/12 17:00,14/09/15 17:00,49.10790000,6.05890000,49.5321,11.0302,,363,75,82.87671233
610,611,1,14/09/15 16:00,14/09/16 16:00,49.63240000,11.04970000,52.8092,12.3442,,364,247,59.57446809
170,410,0.25,14/09/17 8:00,14/09/17 14:00,52.31670000,12.45000000,51.1333,17.3,,358,52,87.31707317
1450,901,1.958333333,14/09/24 13:00,14/09/26 12:00,52.10740000,8.37670000,45.8736,4.8175,,739,162,82.0199778
1000,619,3.145833333,14/09/26 11:00,14/09/29 14:30,46.90010000,4.38830000,43.4506,1.6773,,438,181,70.75928918
600,680,1.041666667,14/09/29 16:00,14/09/30 17:00,42.96290000,1.76180000,46.9001,4.3883,,484,196,71.17647059
380,451,0.708333333,14/08/25 19:00,14/08/26 12:00,53.75000000,14.56670000,50.9448,12.5748,,339,112,75.16629712
690,762,0.729166667,14/09/01 14:30,14/09/02 8:00,52.25000000,13.50000000,48.1594,8.4989,,577,185,75.72178478
1030,684,1,14/09/02 16:00,14/09/03 16:00,48.45000000,7.81670000,48.1117,0.2494,,560,124,81.87134503
950,875,2.666666667,14/09/05 16:00,14/09/08 8:00,47.98740000,0.96360000,43.6738,6.5645,,646,229,73.82857143
1400,959,1.791666667,14/09/08 17:00,14/09/10 12:00,45.22280000,7.58780000,48.1411,-1.2287,,746,213,77.78936392
500,563,0.666666667,14/09/11 8:00,14/09/12 0:00,47.66670000,-0.55000000,47.4991,5.1337,,426,137,75.6660746
800,336,3.25,14/09/12 8:00,14/09/15 14:00,46.03260000,5.29050000,43.8583,3.97,,263,73,78.27380952
180,288,0.645833333,14/09/16 16:30,14/09/17 8:00,44.49230000,4.09660000,44.4308,5.8565,,139,149,48.26388889
1600,1105,1.916666667,14/09/17 17:00,14/09/19 15:00,45.37740000,7.64750000,48.3178,-1.2058,,747,358,67.60180995
380,442,0.875,14/09/22 12:00,14/09/23 9:00,47.26670000,-0.88330000,48.6833,3.5,,362,80,81.90045249
900,832,1.708333333,14/09/23 16:00,14/09/25 9:00,48.86500000,2.56960000,43.2982,5.8847,,669,163,80.40865385
1000,532,0.75,14/09/25 17:00,14/09/26 11:00,44.61670000,8.95000000,47.7481,7.6269,,362,170,68.04511278
630,629,1.916666667,14/09/29 10:00,14/10/01 8:00,47.38830000,7.68430000,49.3667,2.25,,457,172,72.65500795
580,764,0.75,14/08/26 20:00,14/08/27 14:00,52.45000000,21.00000000,54.0833,12.3333,,603,161,78.92670157
360,446,1,14/08/27 8:00,14/08/28 8:00,54.07430000,11.44880000,51.6055,8.5825,,335,111,75.11210762
1000,683,1,14/08/28 15:00,14/08/29 15:00,52.04900000,8.02890000,47.4154,8.15,,515,168,75.40263543
1800,1168,2.958333333,14/08/29 13:00,14/09/01 12:00,47.84050000,9.17550000,47.8909,-2.7465,,888,280,76.02739726
550,573,0.916666667,14/09/02 14:00,14/09/03 12:00,47.91670000,-1.38330000,47.6456,4.4969,,440,133,76.78883072
1750,1057,2.125,14/09/03 8:00,14/09/05 11:00,47.72670000,5.10650000,47.7267,5.1065,,0,1057,0
900,776,2.791666667,14/09/05 17:00,14/09/08 12:00,48.00000000,3.56670000,43.9894,7.184,,526,250,67.78350515
950,447,1,14/09/09 8:00,14/09/10 8:00,44.73060000,7.94590000,46.6338,5.7264,,272,175,60.85011186
580,880,3.145833333,14/09/12 7:30,14/09/15 11:00,46.60110000,6.58790000,51.4098,3.225,,588,292,66.81818182
560,604,1,14/09/15 15:00,14/09/16 15:00,52.11670000,4.43330000,53.1833,11.5833,,496,108,82.1192053
750,592,0.958333333,14/09/29 14:00,14/09/30 13:00,51.40140000,6.69440000,48.6342,11.8432,,479,113,80.91216216
530,545,0.958333333,14/09/30 16:00,14/10/01 15:00,49.07300000,10.71190000,46.9976,11.9368,,248,297,45.50458716
580,764,0.75,14/08/25 20:00,14/08/26 14:00,52.45000000,21.00000000,54.0833,12.3333,,603,161,78.92670157
2000,1553,2,14/08/27 12:00,14/08/29 12:00,54.55760000,12.71420000,47.4833,-2.2,,1302,251,83.83773342
500,693,1,14/09/01 12:00,14/09/02 12:00,47.40000000,-1.66670000,48.8218,6.1618,,602,91,86.86868687
900,646,1.125,14/09/03 5:00,14/09/04 8:00,49.44700000,6.91050000,48.0376,-0.3329,,553,93,85.60371517
880,575,3.25,14/09/05 8:00,14/09/08 14:00,47.90550000,1.50620000,43.7304,1.536,,464,111,80.69565217
767,1018,1.75,14/09/09 14:00,14/09/11 8:00,43.31670000,0.73330000,48.6041,6.8386,,753,265,73.96856582
320,461,1,14/09/11 8:00,14/09/12 8:00,48.78340000,7.74300000,51.8658,7.6456,,342,119,74.18655098
500,477,2.979166667,14/09/12 8:00,14/09/15 7:30,52.30540000,7.60180000,51.7582,12.9699,,372,105,77.98742138
550,380,0.854166667,14/09/15 15:30,14/09/16 12:00,51.35000000,12.08330000,50.1022,8.5997,,281,99,73.94736842
550,609,0.958333333,14/09/16 16:00,14/09/17 15:00,49.69340000,8.46530000,52.5019,13.2607,,457,152,75.0410509
550,715,1,14/08/25 14:00,14/08/26 14:00,50.90810000,15.99390000,52.4887,8.0892,,572,143,80
1050,799,1.875,14/08/27 15:00,14/08/29 12:00,51.72100000,8.69640000,48.12,1.8278,,633,166,79.22403004
1000,803,3.0625,14/08/29 14:30,14/09/01 16:00,48.16550000,3.51790000,43.9031,7.2661,,555,248,69.11581569
1200,659,1.958333333,14/09/01 16:00,14/09/03 15:00,45.75000000,10.25000000,45.7173,4.9663,,410,249,62.215478
460,529,3.083333333,14/09/05 8:00,14/09/08 10:00,45.63040000,5.51600000,48.8426,2.5078,,423,106,79.96219282
225,278,0.791666667,14/09/09 17:00,14/09/10 12:00,49.18800000,1.81180000,50.9333,3.2167,,218,60,78.41726619
500,511,0.833333333,14/09/10 16:00,14/09/11 12:00,51.51670000,4.86670000,53.8084,9.4688,,401,110,78.47358121
350,505,0.833333333,14/09/29 16:00,14/09/30 12:00,48.01670000,9.80000000,46.0617,11.8996,,269,236,53.26732673
1850,1094,1.833333333,14/09/30 16:00,14/10/02 12:00,45.74590000,11.54030000,49.1833,2.6167,,771,323,70.47531993
190,280,1,14/08/25 8:00,14/08/26 8:00,53.61670000,14.58330000,52.8667,12,,191,89,68.21428571
780,686,0.75,14/08/26 21:00,14/08/27 15:00,52.38040000,11.65040000,48.212,14.9733,,520,166,75.80174927
1580,1224,4,14/08/28 12:00,14/09/01 12:00,48.32290000,14.87210000,43.4928,5.5707,,896,328,73.20261438
580,674,1,14/09/01 8:00,14/09/02 8:00,44.21020000,4.87380000,43.975,1.6851,,255,419,37.83382789
700,798,0.958333333,14/09/03 16:00,14/09/04 15:00,43.86030000,-1.30800000,49.6075,1.1387,,665,133,83.33333333
212,405,0.979166667,14/09/04 12:30,14/09/05 12:00,49.18800000,1.81180000,51.2,5.0167,,319,86,78.7654321
660,708,0.708333333,14/09/15 15:00,14/09/16 8:00,52.93330000,15.41670000,51.7502,6.5914,,613,95,86.5819209
850,534,0.875,14/09/17 11:00,14/09/18 8:00,52.03650000,6.25940000,49.128,2.3963,,422,112,79.02621723
1000,751,0.8125,14/09/18 18:30,14/09/19 14:00,48.89500000,2.30740000,43.8396,4.8127,,594,157,79.09454061
880,401,1,14/09/22 12:00,14/09/23 12:00,45.23730000,7.87310000,47.5479,8.2387,,258,143,64.33915212
590,391,1,14/09/24 11:00,14/09/25 11:00,47.31070000,8.36460000,46.998,4.8119,,270,121,69.05370844
1050,809,4.0625,14/09/25 6:00,14/09/29 7:30,46.98330000,4.85000000,48.9,-3.45,,653,156,80.71693449
300,355,2.708333333,14/09/26 16:00,14/09/29 9:00,48.88330000,-3.98330000,49.4848,-0.5398,,259,96,72.95774648
250,392,0.291666667,14/09/30 9:00,14/09/30 16:00,48.98720000,2.40330000,51.65,4.7333,,339,53,86.47959184
200,276,0.75,14/08/25 18:00,14/08/26 12:00,53.61670000,14.58330000,52.8667,12,,191,85,69.20289855
1680,1301,1.708333333,14/08/26 21:00,14/08/28 14:00,52.38040000,11.65040000,47.3814,-1.5497,,1094,207,84.08916218
800,646,0.875,14/08/28 14:00,14/08/29 11:00,47.26120000,-1.02000000,43.4506,1.6773,,473,173,73.21981424
730,800,1,14/09/01 8:00,14/09/02 8:00,43.95240000,1.90880000,47.1035,6.3554,,492,308,61.5
670,624,0.708333333,14/09/02 15:00,14/09/03 8:00,47.11600000,6.31070000,48.0771,0.228,,468,156,75
350,341,1,14/09/03 8:00,14/09/04 8:00,47.56670000,1.75000000,49.4,4.0167,,263,78,77.12609971
1150,1097,3.916666667,14/09/04 14:00,14/09/08 12:00,49.15000000,4.50000000,44.7441,10.7849,,683,414,62.26071103
900,542,1,14/09/08 8:00,14/09/09 8:00,45.17460000,9.83110000,43.4961,5.4362,,396,146,73.06273063
1150,727,1.583333333,14/09/09 18:00,14/09/11 8:00,44.51710000,9.32020000,47.8333,6.1667,,441,286,60.66024759
750,731,1.083333333,14/09/11 14:00,14/09/12 16:00,48.10360000,7.25230000,45.8365,11.5493,,412,319,56.36114911
1400,724,2.833333333,14/09/12 16:00,14/09/15 12:00,45.93270000,11.79630000,45.8736,4.7548,,544,180,75.13812155
630,859,1.208333333,14/09/16 13:00,14/09/17 18:00,45.69970000,4.24140000,51.3809,6.8598,,660,199,76.83352736
690,564,0.958333333,14/09/18 16:00,14/09/19 15:00,52.03090000,6.45610000,51.0784,11.0367,,333,231,59.04255319
1440,1422,1.833333333,14/09/24 17:00,14/09/26 13:00,53.75000000,14.56670000,45.8537,4.9862,,1113,309,78.27004219
650,540,0.916666667,14/09/29 8:00,14/09/30 6:00,45.83050000,5.10920000,44.168,1.3384,,349,191,64.62962963
630,672,2,14/08/26 8:00,14/08/28 8:00,50.70000000,19.43330000,49.4,12.75,,498,174,74.10714286
1100,548,0.833333333,14/08/28 16:00,14/08/29 12:00,49.61670000,12.13330000,47.2475,8.5522,,373,175,68.06569343
1000,781,3,14/08/29 8:00,14/09/01 8:00,48.20630000,7.55950000,43.5476,3.219,,617,164,79.00128041
1130,1063,2.333333333,14/09/02 0:00,14/09/04 8:00,42.96290000,1.76180000,47.6485,8.5275,,742,321,69.80244591
830,841,3.166666667,14/09/05 8:00,14/09/08 12:00,48.01840000,9.99310000,52.4238,13.8964,,562,279,66.82520809
316.885035,524,0.75,14/09/09 15:00,14/09/10 9:00,52.35930000,14.24110000,50.2833,19.9167,,456,68,87.02290076
930,727,0.833333333,14/09/26 16:00,14/09/27 12:00,50.18330000,18.71670000,50.12,10.8758,,558,169,76.75378267
500,329,1.041666667,14/09/29 6:00,14/09/30 7:00,49.48010000,11.45820000,50.2196,8.2321,,245,84,74.46808511
700,432,1,14/09/30 8:00,14/10/01 8:00,50.84710000,7.94720000,49.2168,12.0954,,347,85,80.32407407
1250,1112,1.041666667,14/09/03 11:00,14/09/04 12:00,50.52690000,7.23210000,45.5579,9.2252,,571,541,51.34892086
920,429,2.979166667,14/09/05 8:30,14/09/08 8:00,46.05580000,8.69910000,46.4548,5.2157,,271,158,63.17016317
1000,618,1.333333333,14/09/08 8:00,14/09/09 16:00,46.90010000,4.38830000,43.4506,1.6773,,438,180,70.87378641
470,513,1.166666667,14/09/10 8:00,14/09/11 12:00,43.32520000,0.38400000,45.2608,4.3031,,378,135,73.68421053
650,704,3,14/09/12 10:00,14/09/15 10:00,45.79200000,4.31740000,49.3852,-0.4462,,535,169,75.99431818
212,307,0.75,14/09/16 20:00,14/09/17 14:00,49.18800000,1.81180000,51.15,3.2833,,242,65,78.82736156
290,346,0.6875,14/09/17 14:30,14/09/18 7:00,51.41670000,4.41670000,50.9333,8.4167,,283,63,81.79190751
630,762,2,14/08/26 8:00,14/08/28 8:00,51.81670000,15.31670000,51.1333,6.95,,584,178,76.64041995
1080,897,0.708333333,14/08/28 15:00,14/08/29 8:00,51.55750000,6.04860000,45.0552,4.9318,,727,170,81.04793757
650,496,1.166666667,14/09/01 8:00,14/09/02 12:00,45.83050000,5.10920000,44.0517,1.292,,359,137,72.37903226
530,653,1,14/09/03 8:00,14/09/04 8:00,44.26410000,0.42830000,45.5354,5.6228,,432,221,66.15620214
600,386,0.333333333,14/09/05 12:00,14/09/05 20:00,45.83050000,5.10920000,43.657,6.479,,264,122,68.39378238
1530,989,1.791666667,14/09/08 17:00,14/09/10 12:00,44.97110000,7.68410000,48.3,-0.8833,,750,239,75.83417594
400,462,0.916666667,14/09/10 8:00,14/09/11 6:00,47.41440000,-0.07180000,49.4505,3.9102,,370,92,80.08658009
980,770,1,14/09/11 8:00,14/09/12 8:00,49.36670000,5.38330000,45.4007,7.5686,,470,300,61.03896104
850,371,3,14/09/12 15:00,14/09/15 15:00,45.25000000,7.66670000,45.4397,4.6707,,235,136,63.34231806
570,788,2.083333333,14/09/16 8:00,14/09/18 10:00,45.58330000,3.28330000,51.1333,4.4333,,622,166,78.93401015
780,794,0.625,14/09/18 21:00,14/09/19 12:00,51.90170000,4.62640000,47.8167,10.7167,,629,165,79.21914358
700,740,0.791666667,14/09/22 16:00,14/09/23 11:00,48.10820000,9.89460000,53.2561,11.4344,,582,158,78.64864865
830,739,0.833333333,14/09/23 21:00,14/09/24 17:00,52.86670000,12.00000000,49.7667,5.5333,,566,173,76.58998647
550,617,0.791666667,14/09/25 17:00,14/09/26 12:00,49.55270000,6.83930000,52.4112,11.9691,,479,138,77.63371151
480,538,0.833333333,14/08/27 13:30,14/08/28 9:30,52.61670000,17.08330000,51.1746,11.0297,,445,93,82.71375465
1750,1399,4.083333333,14/08/28 14:00,14/09/01 16:00,51.85000000,11.50000000,45.75,3.75,,883,516,63.11651179
610,462,0.854166667,14/09/02 15:30,14/09/03 12:00,45.58330000,3.28330000,45.95,-0.6333,,306,156,66.23376623
300,353,0.833333333,14/09/03 14:00,14/09/04 10:00,47.17600000,-0.21510000,49.0642,2.4432,,288,65,81.58640227
1180,990,3.625,14/09/04 17:00,14/09/08 8:00,49.40000000,2.58330000,43.871,7.1761,,707,283,71.41414141
600,132,0.791666667,14/09/08 17:00,14/09/09 12:00,45.01830000,7.62600000,45.4,6.6667,,86,46,65.15151515
900,588,1,14/09/10 8:00,14/09/11 8:00,45.43360000,7.60460000,48.65,7.825,,358,230,60.88435374
775,387,2.791666667,14/09/26 13:00,14/09/29 8:00,51.53340000,9.85800000,48.9588,8.3375,,306,81,79.06976744
880,581,1.125,14/09/29 13:00,14/09/30 16:00,48.96670000,9.18330000,46.0326,5.2905,,438,143,75.38726334
1130,979,1.833333333,14/09/03 18:00,14/09/05 14:00,50.30320000,8.55430000,45.8767,9.3924,,496,483,50.6639428
1560,1075,3.895833333,14/09/05 8:00,14/09/09 5:30,45.71350000,9.45270000,47.4698,-1.0274,,823,252,76.55813953
330,397,0.833333333,14/09/09 16:00,14/09/10 12:00,47.06670000,-1.01670000,49.1,2.45,,342,55,86.14609572
412,597,0.833333333,14/09/11 17:00,14/09/12 13:00,49.18800000,1.81180000,52.435,6.4986,,488,109,81.74204355
330,351,2.875,14/09/12 16:00,14/09/15 13:00,51.55530000,6.63660000,51.6167,10.65,,277,74,78.91737892
200,298,0.333333333,14/09/25 6:00,14/09/25 14:00,54.11670000,10.80730000,52.7406,12.9775,,209,89,70.13422819
1600,1191,4.166666667,14/09/25 8:00,14/09/29 12:00,52.71670000,13.40000000,48.95,0.5833,,990,201,83.12342569
1050,985,1.666666667,14/09/29 16:00,14/10/01 8:00,49.18800000,1.81180000,43.9415,7.3135,,718,267,72.89340102
1500,739,1.083333333,14/08/28 15:00,14/08/29 17:00,49.45970000,11.14570000,46.4341,6.1238,,502,237,67.92963464
850,643,2.791666667,14/08/29 18:00,14/09/01 13:00,47.45460000,5.14500000,44.0517,1.292,,482,161,74.96111975
500,436,0.833333333,14/09/01 12:00,14/09/02 8:00,44.52430000,3.05930000,44.5504,6.3563,,261,175,59.86238532
580,211,0.708333333,14/09/02 20:00,14/09/03 13:00,44.51110000,8.47720000,43.6329,6.7352,,170,41,80.56872038
850,401,2.791666667,14/09/05 12:00,14/09/08 7:00,45.23730000,7.87310000,47.5479,8.2387,,258,143,64.33915212
750,691,1.25,14/09/08 8:00,14/09/09 14:00,47.85000000,7.56670000,52.1881,9.817,,508,183,73.51664255
430,373,0.5,14/09/09 20:00,14/09/10 8:00,52.18810000,9.81700000,50.6167,9,,183,190,49.0616622
400,495,1.4375,14/09/10 8:00,14/09/11 18:30,49.35660000,9.17460000,51.4916,13.7432,,401,94,81.01010101
340.927616,557,2.625,14/09/12 17:00,14/09/15 8:00,51.43330000,15.28330000,53.9833,20.4833,,450,107,80.78994614
725,691,1.083333333,14/09/25 8:00,14/09/26 10:00,47.23740000,2.27460000,44.911,7.6875,,491,200,71.05643994
1350,1040,2.958333333,14/09/26 17:00,14/09/29 16:00,44.73060000,7.94590000,45.1125,-0.6366,,676,364,65
380,353,1,14/09/29 8:00,14/09/30 8:00,46.08690000,0.58120000,45.057,3.333,,242,111,68.55524079
700,657,1,14/09/30 8:00,14/10/01 8:00,46.18140000,3.08770000,43.9541,7.2198,,408,249,62.10045662
2250,1946,4.166666667,14/08/29 8:00,14/09/02 12:00,54.36670000,19.38330000,47.1466,-1.2926,,1652,294,84.89208633
370,450,1,14/09/03 12:00,14/09/04 12:00,46.88700000,-1.05020000,49.2971,2.5445,,378,72,84
900,692,1,14/09/04 18:00,14/09/05 18:00,49.43360000,2.88810000,44.7584,4.7509,,538,154,77.74566474
500,468,1,14/09/08 8:00,14/09/09 8:00,45.49250000,4.81880000,43.9894,7.184,,250,218,53.41880342
880,534,0.791666667,14/09/09 17:00,14/09/10 12:00,44.75000000,7.72380000,45.9797,3.0863,,387,147,72.47191011
680,570,1,14/09/10 8:00,14/09/11 8:00,46.22280000,3.20230000,44.0513,4.7719,,271,299,47.54385965
950,379,1,14/09/15 8:00,14/09/16 8:00,45.89080000,9.61030000,44.8441,6.2,,290,89,76.5171504
1560,985,1.708333333,14/09/16 18:00,14/09/18 11:00,44.97110000,7.68410000,48.0099,-1.117,,753,232,76.44670051
480,405,2.833333333,14/09/19 15:00,14/09/22 11:00,47.49820000,-1.49020000,49.0473,2.8235,,362,43,89.38271605
200,261,0.666666667,14/09/22 16:00,14/09/23 8:00,49.13410000,2.43580000,50.8,4.3333,,229,32,87.7394636
590,681,1.083333333,14/09/24 12:00,14/09/25 14:00,51.69500000,4.29170000,51.65,11.8,,517,164,75.91776799
1200,683,0.958333333,14/09/29 16:00,14/09/30 15:00,51.69180000,10.79520000,48.8333,4.95,,522,161,76.42752562
1040,1212,3.875,14/09/04 15:00,14/09/08 12:00,52.43330000,20.85000000,47.3923,9.667,,975,237,80.44554455
480,514,0.833333333,14/09/08 16:00,14/09/09 12:00,48.18330000,9.11670000,51.3277,9.541,,350,164,68.09338521
1315,793,1.083333333,14/09/10 14:00,14/09/11 16:00,52.64020000,9.66560000,49.1453,2.7765,,619,174,78.05800757
1050,720,2.916666667,14/09/12 18:00,14/09/15 16:00,49.46670000,3.98330000,44.1483,4.8089,,594,126,82.5
400,553,-0.25,14/09/16 6:00,14/09/16 0:00,44.08330000,5.40000000,45.513,9.2613,,343,210,62.02531646
1600,1204,2,14/09/17 8:00,14/09/19 8:00,45.11620000,10.65310000,50.028,0.9158,,910,294,75.58139535
1350,1627,4.083333333,14/09/19 13:00,14/09/23 15:00,49.69420000,0.36100000,51.8667,19.6333,,1372,255,84.32698218
850,1051,1.625,14/09/29 17:00,14/10/01 8:00,53.80000000,18.35000000,51.2084,5.9113,,888,163,84.49096099
540,455,0.875,14/09/08 15:00,14/09/09 12:00,50.78330000,7.06670000,48.1213,8.4991,,313,142,68.79120879
750,774,1.083333333,14/09/10 13:00,14/09/11 15:00,49.07340000,9.39080000,45.4671,10.2183,,405,369,52.3255814
1150,878,3,14/09/12 8:00,14/09/15 8:00,45.86070000,11.60310000,49.4262,6.218,,565,313,64.35079727
370,401,0.791666667,14/09/15 18:00,14/09/16 13:00,49.76670000,5.53330000,50.0167,9.7667,,304,97,75.81047382
1000,669,0.979166667,14/09/16 15:30,14/09/17 15:00,50.78330000,9.20000000,49.0412,2.3003,,530,139,79.22272048
860,651,1.416666667,14/09/17 8:00,14/09/18 18:00,48.21940000,2.66760000,44.0333,4.35,,483,168,74.19354839
500,574,0.833333333,14/09/18 12:00,14/09/19 8:00,43.89530000,4.27710000,45.4667,-0.25,,398,176,69.33797909
800,800,2,14/09/22 8:00,14/09/24 8:00,46.41720000,-0.88580000,44.7667,6.0833,,572,228,71.5
880,401,0.791666667,14/09/24 13:00,14/09/25 8:00,45.23730000,7.87310000,47.5479,8.2387,,258,143,64.33915212
430,348,1,14/09/25 8:00,14/09/26 8:00,47.29370000,8.37370000,44.9618,8.7861,,261,87,75
1575,1043,3.791666667,14/09/26 17:00,14/09/30 12:00,44.97110000,7.68410000,49.3663,-0.4166,,782,261,74.97603068
337,528,0.916666667,14/09/30 17:00,14/10/01 15:00,49.18800000,1.81180000,52.0425,5.8528,,426,102,80.68181818
640,539,2.958333333,14/09/05 13:00,14/09/08 12:00,52.11910000,10.41670000,50.9586,8.2124,,199,340,36.92022263
1500,952,2,14/09/08 8:00,14/09/10 8:00,49.95000000,8.10140000,44.1774,4.9043,,685,267,71.95378151
400,553,1.083333333,14/09/11 6:00,14/09/12 8:00,44.08330000,5.40000000,45.513,9.2613,,343,210,62.02531646
1560,1075,3.989583333,14/09/12 8:00,14/09/16 7:45,45.71350000,9.45270000,47.4698,-1.0274,,823,252,76.55813953
240,312,1,14/09/16 8:00,14/09/17 8:00,47.31750000,-1.12220000,48.6636,1.7726,,262,50,83.97435897
530,613,1.1875,14/09/17 12:00,14/09/18 16:30,47.61750000,1.42850000,48.1856,7.3983,,449,164,73.24632953
650,765,2.8125,14/09/19 19:30,14/09/22 15:00,48.53720000,7.87040000,52.6402,9.6656,,473,292,61.83006536
530,417,1.083333333,14/09/18 12:00,14/09/19 14:00,52.03330000,11.81670000,49.0484,10.5056,,344,73,82.4940048
1100,752,3.041666667,14/09/19 15:00,14/09/22 16:00,48.92910000,10.76870000,48.8261,2.6012,,597,155,79.38829787
700,614,1.125,14/09/23 12:00,14/09/24 15:00,48.58330000,2.95000000,44.2486,2.8967,,482,132,78.50162866
1000,1044,3.708333333,14/09/25 15:00,14/09/29 8:00,43.48190000,2.58690000,44.6431,11.8613,,751,293,71.9348659
1300,1247,2,14/09/29 8:00,14/10/01 8:00,44.13210000,12.62690000,52.5,11.7,,932,315,74.7393745
2350,1778,2.666666667,14/09/22 16:00,14/09/25 8:00,42.61890000,14.18100000,48.1317,-2.3978,,1428,350,80.31496063
300,379,0.791666667,14/09/25 17:00,14/09/26 12:00,47.40000000,-1.66670000,49.3,1.45,,312,67,82.32189974
1050,985,2.75,14/09/26 18:00,14/09/29 12:00,49.18800000,1.81180000,43.9415,7.3135,,718,267,72.89340102
1530,1209,1.666666667,14/09/30 16:00,14/10/02 8:00,44.97110000,7.68410000,48.0099,-1.117,,753,456,62.28287841
1050,844,1.083333333,14/09/15 14:00,14/09/16 16:00,53.28890000,8.79060000,47.6485,8.5275,,627,217,74.28909953
400,348,1,14/09/17 8:00,14/09/18 8:00,47.29370000,8.37370000,44.9618,8.7861,,261,87,75
1400,872,2,14/09/18 8:00,14/09/20 8:00,44.86130000,8.37140000,49.0412,2.3876,,649,223,74.4266055
